"Seconds","O2","CO2","BP","WVP","FlowRate","Temperature","Marker","O2_lagcorrected","CO2_lagcorrected","WVP_lagcorrected","O2_lagdriftcorrected","CO2_lagdriftcorrected"
15400,21.56869,0.0173,99.04463,0.134846,153.493,25.72618,-1,21.57885,0.0168,0.1310959,-0.0189864515752127,0.00418736048413562
15401,21.59369,0.0163,98.98464,0.1351585,153.4242,25.72461,-1,21.57572,0.0154,0.1310959,-0.0221103513499372,0.00278739194863871
15402,21.57494,0.0166,99.03714,0.1345335,153.3617,25.73399,-1,21.57494,0.0159,0.1304709,-0.0228842491779417,0.00328742346334278
15403,21.59135,0.0163,99.02213,0.1357835,153.3867,25.73399,-1,21.57572,0.0141,0.1317209,-0.0220981450585072,0.00148745502826541
15404,21.589,0.0164847,99.02213,0.136096,153.318,25.73555,-1,21.58978,0.0152,0.1307834,-0.00803203899092608,0.0025874866434242
15405,21.59056,0.0154,98.95088,0.135471,153.3117,25.73399,-1,21.58744,0.0155,0.1310959,-0.010365930974487,0.00288751830883672
15406,21.56947,0.0148,98.99214,0.134846,153.268,25.73242,-1,21.58275,0.0159,0.1310959,-0.015049821008482,0.00328755002452057
15407,21.58275,0.0152,98.95088,0.1345335,153.343,25.72618,-1,21.57259,0.0166,0.1298459,-0.0252037090921924,0.00398758179049333
15408,21.57259,0.0157,98.94339,0.1345335,153.3555,25.73399,-1,21.58275,0.0161722,0.1301584,-0.0150375952249142,0.00355981360677258
15409,21.57416,0.0157,98.92838,0.1339084,153.418,25.73242,-1,21.57181,0.0163,0.1298459,-0.0259714794059356,0.00368764547337592
15410,21.56869,0.0146,98.98464,0.1335959,153.4805,25.73086,-1,21.57025,0.0163,0.1292209,-0.0275253616345417,0.00368767739032093
15411,21.57103,0.0171,98.97338,0.1329709,153.4805,25.73086,-1,21.57025,0.0171,0.1289084,-0.0275192419100243,0.0044877093576252
15412,21.57572,0.0166,98.97713,0.1329709,153.4305,25.73242,-1,21.5765,0.0155,0.1282834,-0.0212631202316764,0.0028877413753063
15413,21.5765,0.0164847,98.97338,0.1320334,153.4117,25.73555,-1,21.57416,0.0149,0.1292209,-0.0235969965987834,0.00228777344338184
15414,21.57806,0.0159,99.02589,0.1329709,153.4055,25.73242,-1,21.57728,0.0155,0.1285959,-0.0204708710106338,0.00288780556186939
15415,21.57728,0.0157,98.96213,0.1332834,153.443,25.73868,-1,21.5765,0.0141,0.1282834,-0.0212447434665144,0.00148783773078655
15416,21.589,0.0163,99.02964,0.1326584,153.4242,25.73555,-1,21.58822,0.0152,0.1282834,-0.00951861396572085,0.00258786995015089
15417,21.589,0.0155,98.99963,0.1323459,153.443,25.73086,-1,21.58822,0.0146,0.1285959,-0.00951248250753878,0.00198790221998001
15418,21.58275,0.0152,98.94714,0.1329709,153.3805,25.73555,-1,21.57181,0.0155,0.1279708,-0.0259163490912613,0.00288793454029149
15419,21.57338,0.0149,98.98839,0.1314084,153.3242,25.73086,-1,21.58197,0.0161722,0.1289084,-0.0157502137161707,0.00356016691110293
15420,21.58509,0.0152,98.93589,0.1320334,153.2742,25.7293,-1,21.57025,0.017,0.1292209,-0.0274640763819427,0.00438799933242363
15421,21.57259,0.0151,98.94714,0.1320334,153.2367,25.72774,-1,21.57025,0.0157,0.1279708,-0.0274579370897996,0.00308803180422992
15422,21.56947,0.0145,98.98089,0.1317209,153.243,25.72774,-1,21.57103,0.0163,0.1270333,-0.0266717958413452,0.00368806432648983
15423,21.56947,0.017,98.97713,0.1310959,153.2305,25.73242,-1,21.56947,0.0163,0.1276584,-0.0282256526381772,0.0036880968991714
15424,21.58041,0.0168,98.96964,0.1310959,153.2555,25.73242,-1,21.59369,0.0151,0.1282834,-0.00399950748189681,0.00248812952224269
15425,21.57416,0.0161722,98.96964,0.1304709,153.2367,25.73086,-1,21.5765,0.0154,0.1270333,-0.0211833603741134,0.00278816219567174
15426,21.57494,0.016,98.96213,0.1317209,153.268,25.73555,-1,21.59135,0.0146,0.1254708,-0.00632721131642811,0.00198819491942658
15427,21.57728,0.0159,99.02213,0.1307834,153.343,25.73242,-1,21.58666,0.0151,0.1267208,-0.011011060310441,0.00248822769347527
15428,21.59135,0.0166,99.02589,0.1310959,153.4242,25.73399,-1,21.58666,0.0154,0.1264083,-0.0110049073577585,0.00278826051778586
15429,21.589,0.0155,98.93214,0.1310959,153.5367,25.73399,-1,21.58744,0.0148,0.1270333,-0.0102187524599771,0.00218829339232637
15430,21.57103,0.0154,98.97713,0.1298459,153.568,25.73711,-1,21.58119,0.0152,0.1267208,-0.0164625956187088,0.00258832631706486
15431,21.57963,0.0145,98.94714,0.1301584,153.5805,25.73711,-1,21.56869,0.0161722,0.1257833,-0.0289564368355499,0.00356055929196937
15432,21.57181,0.0149,98.93964,0.1298459,153.6242,25.73555,-1,21.58353,0.0159,0.1264083,-0.0141102761121061,0.00328839231700795
15433,21.58431,0.0149,98.93964,0.1292209,153.6305,25.73086,-1,21.57025,0.0161722,0.1257833,-0.0273841134499797,0.00356062539214863
15434,21.56869,0.0151,98.98089,0.1289084,153.6305,25.7293,-1,21.56791,0.0149,0.1251583,-0.0297179488507737,0.00228845851735948
15435,21.57103,0.0171,98.97338,0.1282834,153.668,25.73399,-1,21.5765,0.0166,0.1248458,-0.0211217823160936,0.00398849169260852
15436,21.57572,0.0166,98.94339,0.1292209,153.6305,25.7293,-1,21.57416,0.017,0.1248458,-0.0234556138475384,0.00438852491786381
15437,21.57494,0.0164847,98.96964,0.1285959,153.6305,25.73242,-1,21.57572,0.0152,0.1248458,-0.0218894434467103,0.00258855819309338
15438,21.5765,0.0163,99.02213,0.1282834,153.5305,25.73399,-1,21.5765,0.0146,0.1248458,-0.0211032711152193,0.00198859151826528
15439,21.58978,0.016,99.01839,0.1282834,153.4492,25.73555,-1,21.57572,0.0151,0.1251583,-0.0218770968546558,0.00248862489334756
15440,21.589,0.0168,98.93964,0.1285959,153.3242,25.73242,-1,21.589,0.0149,0.1248458,-0.00859092066663791,0.00228865831830826
15441,21.58275,0.0154,98.99214,0.1279708,153.2867,25.73555,-1,21.58041,0.0149,0.1257833,-0.0171747425527542,0.00228869179311543
15442,21.58275,0.0159,98.93964,0.1289084,153.2367,25.73711,-1,21.56947,0.0166,0.1251583,-0.0281085625146211,0.0039887253177371
15443,21.57338,0.0141,98.98464,0.1292209,153.1805,25.72461,-1,21.58353,0.0164847,0.1245333,-0.0140423805538283,0.00387345889214133
15444,21.58353,0.0152,98.94339,0.1279708,153.2117,25.73086,-1,21.57103,0.0157,0.1245333,-0.0265361966719873,0.00308879251629615
15445,21.57338,0.0155,98.94339,0.1270333,153.2055,25.73555,-1,21.57494,0.0146,0.1245333,-0.0226200108706962,0.00198882619016962
15446,21.57103,0.0159,98.93964,0.1276584,153.193,25.73399,-1,21.56869,0.016,0.1223458,-0.0288638231515677,0.00338885991372977
15447,21.57103,0.0166,98.95464,0.1282834,153.2367,25.73242,-1,21.56947,0.0159,0.1223458,-0.0280776335161939,0.00328889368694466
15448,21.57885,0.0161722,98.97713,0.1270333,153.3242,25.73555,-1,21.57572,0.0146,0.1223458,-0.0218214419661784,0.00198892750978231
15449,21.57728,0.0163,98.98464,0.1254708,153.3805,25.73555,-1,21.57494,0.0152,0.1232833,-0.0225952485031264,0.00258896138221079
15450,21.57728,0.0163,99.02964,0.1267208,153.4305,25.73399,-1,21.57572,0.0151,0.1229708,-0.0218090531286457,0.00248899530419813
15451,21.57728,0.0171,99.01839,0.1264083,153.493,25.74024,-1,21.58509,0.0152,0.1226583,-0.0124328558443345,0.00258902927571237
15452,21.58588,0.0155,99.02964,0.1270333,153.5367,25.7418,-1,21.589,0.0146,0.1229708,-0.00851665665179979,0.00198906329672158
15453,21.58588,0.0149,98.93214,0.1267208,153.5305,25.73555,-1,21.58822,0.0143,0.1229708,-0.00929045555263386,0.00168909736719377
15454,21.57025,0.0155,99.00339,0.1257833,153.5805,25.73399,-1,21.57963,0.0161722,0.1235958,-0.0178742525484488,0.00356133148709701
15455,21.58119,0.0141,98.95464,0.1264083,153.5867,25.73242,-1,21.57025,0.016,0.1226583,-0.0272480476408461,0.00338916565639932
15456,21.57103,0.0152,98.94714,0.1257833,153.543,25.73399,-1,21.57963,0.017,0.1239083,-0.0178618408314293,0.00438919987506877
15457,21.57025,0.0146,98.94339,0.1251583,153.5805,25.73868,-1,21.57025,0.0161722,0.1220333,-0.0272356321217977,0.0035614341430734
15458,21.57103,0.0155,98.97713,0.1248458,153.5242,25.73086,-1,21.57025,0.0157,0.1220333,-0.0272294215135567,0.00308926846038123
15459,21.57103,0.0161722,99.04089,0.1248458,153.4867,25.73242,-1,21.57728,0.0159,0.1223458,-0.0201932090083154,0.00328930282696033
15460,21.59291,0.017,98.98089,0.1248458,153.418,25.72305,-1,21.57338,0.0152,0.1217208,-0.0240869946076607,0.00258933724277874
15461,21.57728,0.0157,99.03714,0.1248458,153.418,25.73555,-1,21.5765,0.0151,0.1220333,-0.0209607783132135,0.0024893717078045
15462,21.59291,0.0163,99.01463,0.1251583,153.3867,25.73711,-1,21.57494,0.0148,0.1223458,-0.0225145601265631,0.00218940622200565
15463,21.5765,0.0163,99.00339,0.1248458,153.4242,25.73711,-1,21.57572,0.0149,0.1223458,-0.021728340049318,0.00228944078535024
15464,21.589,0.0151,98.96213,0.1257833,153.4492,25.73242,-1,21.58744,0.0145,0.1220333,-0.0100021180830829,0.00188947539780631
15465,21.57338,0.0154,98.9959,0.1251583,153.4305,25.73555,-1,21.58197,0.0151,0.1220333,-0.015465894229461,0.00248951005934191
15466,21.58275,0.0146,98.95464,0.1245333,153.4742,25.73711,-1,21.57103,0.017,0.1217208,-0.0263996684900469,0.00438954476992508
15467,21.57416,0.0151,98.98089,0.1245333,153.5867,25.73555,-1,21.58119,0.0164847,0.1214083,-0.0162334408664542,0.00387427952952387
15468,21.58353,0.0154,98.95088,0.1245333,153.6242,25.73555,-1,21.56635,0.0166,0.1220333,-0.0310672113602806,0.00398961433810632
15469,21.56791,0.0148,98.93964,0.1223458,153.6242,25.73711,-1,21.56869,0.0155,0.1198457,-0.0287209799731265,0.00288964919564047
15470,21.56635,0.0152,98.97713,0.1223458,153.6742,25.73399,-1,21.56869,0.0164847,0.1201582,-0.0287147467066013,0.00387438410209438
15471,21.57103,0.0161722,98.97338,0.1223458,153.7492,25.72618,-1,21.57494,0.0166,0.1210957,-0.0224585115623022,0.00398971905743607
15472,21.57728,0.0159,98.96588,0.1232833,153.7242,25.73868,-1,21.5765,0.0152,0.1210957,-0.0208922745418363,0.0025897540616336
15473,21.57728,0.0161722,98.95839,0.1229708,153.7242,25.7418,-1,21.57494,0.0151,0.1201582,-0.022446035646805,0.00248978911465502
15474,21.57728,0.0149,99.02213,0.1226583,153.743,25.73242,-1,21.5765,0.0152,0.1201582,-0.0208797948788089,0.00258982421646836
15475,21.58822,0.0166,99.02964,0.1229708,153.743,25.73868,-1,21.58744,0.0152,0.1201582,-0.00993355223945258,0.00258985936704167
15476,21.58744,0.017,98.98464,0.1229708,153.743,25.73399,-1,21.58666,0.0141,0.1204707,-0.0107073077303461,0.00148989456634299
15477,21.58588,0.0152,98.93214,0.1235958,153.7242,25.73711,-1,21.58509,0.0141,0.1204707,-0.0122710613530757,0.00148992981434038
15478,21.56947,0.0146,98.98839,0.1226583,153.643,25.73868,-1,21.57963,0.0163,0.1204707,-0.0177248131092576,0.00368996511100186
15479,21.58041,0.0151,98.94714,0.1239083,153.5742,25.73868,-1,21.57103,0.0164847,0.1192207,-0.0263185630004941,0.0038747004562955
15480,21.57259,0.0149,98.92838,0.1220333,153.5305,25.73399,-1,21.58119,0.016,0.1201582,-0.0161523110283852,0.00339003585018932
15481,21.56947,0.0149,98.93964,0.1220333,153.4305,25.73711,-1,21.57103,0.0168,0.1195332,-0.0263060571945317,0.00419007129265138
15482,21.56947,0.0166,98.97338,0.1223458,153.4305,25.73555,-1,21.56869,0.0164847,0.1192207,-0.0286398015005389,0.00387480678364972
15483,21.57494,0.0164847,98.97338,0.1217208,153.418,25.73555,-1,21.57338,0.0163,0.1195332,-0.0239435439480111,0.00369014232315239
15484,21.5765,0.0157,98.95464,0.1220333,153.3867,25.73711,-1,21.5765,0.0155,0.1189082,-0.0208172845385484,0.00289017791112742
15485,21.57728,0.0146,98.97338,0.1223458,153.3305,25.73399,-1,21.59056,0.0155,0.1189082,-0.00675102327375399,0.00289021354754287
15486,21.57728,0.016,99.01839,0.1223458,153.3305,25.73711,-1,21.58744,0.0141,0.1189082,-0.00986476015523507,0.00149024923236678
15487,21.58822,0.0159,99.02589,0.1220333,153.3805,25.73555,-1,21.589,0.0138,0.1185957,-0.00829849518459014,0.00119028496556718
15488,21.58509,0.0146,98.93964,0.1220333,153.4367,25.73242,-1,21.589,0.0148,0.1189082,-0.00829222836342325,0.00219032074711214
15489,21.58119,0.0152,98.98464,0.1217208,153.468,25.73555,-1,21.58197,0.0149,0.1189082,-0.0153159596933357,0.00229035657696968
15490,21.58119,0.0151,98.94339,0.1214083,153.5367,25.74336,-1,21.57103,0.0164847,0.1192207,-0.0262496891759305,0.00387509245510785
15491,21.57103,0.0152,98.97713,0.1220333,153.593,25.73555,-1,21.58119,0.0168,0.1189082,-0.0160834168128154,0.00419042838149471
15492,21.57963,0.0146,98.93214,0.1198457,153.6242,25.73868,-1,21.56869,0.0166,0.1185957,-0.0285771426055881,0.00399046435609829
15493,21.56791,0.0143,98.95088,0.1201582,153.6242,25.73868,-1,21.56791,0.0164847,0.1176582,-0.0293508665558555,0.00387520037888664
15494,21.56713,0.0161722,98.97713,0.1210957,153.6492,25.73399,-1,21.57259,0.0161722,0.1179707,-0.0246645886652175,0.00356273644982779
15495,21.57885,0.016,98.98089,0.1210957,153.6492,25.73399,-1,21.57494,0.0163,0.1176582,-0.0223083089352798,0.0036905725688898
15496,21.57572,0.017,98.97338,0.1201582,153.7367,25.74024,-1,21.57572,0.0151,0.1179707,-0.0215220273676415,0.00249060873604072
15497,21.57494,0.0161722,99.01839,0.1201582,153.6867,25.73711,-1,21.57494,0.0146,0.1182832,-0.0222957439639053,0.00199064495124858
15498,21.57572,0.0157,99.02589,0.1201582,153.5805,25.74336,-1,21.57103,0.0152,0.1179707,-0.0261994587256815,0.00259068121448142
15499,21.58978,0.0159,99.02589,0.1204707,153.5367,25.7418,-1,21.58744,0.0151,0.1179707,-0.00978317165456488,0.0024907175257073
15500,21.58744,0.0152,98.99214,0.1204707,153.418,25.73711,-1,21.58822,0.0152,0.1176582,-0.00899688275216448,0.00259075388489426
15501,21.58275,0.0151,98.95464,0.1204707,153.3867,25.73868,-1,21.57025,0.0149,0.1179707,-0.0269605920200746,0.00229079029201034
15502,21.57259,0.0148,98.9959,0.1192207,153.3367,25.73242,-1,21.58119,0.0161722,0.1179707,-0.0160142994599113,0.00356302674702358
15503,21.58275,0.0149,98.93589,0.1201582,153.3242,25.7418,-1,21.57103,0.0164847,0.1160957,-0.0261680050732629,0.00387556324990204
15504,21.57181,0.0145,98.93964,0.1195332,153.2867,25.73555,-1,21.57728,0.0163,0.1179707,-0.0199117088617449,0.00369089980061374
15505,21.57025,0.0151,98.94714,0.1192207,153.3305,25.73242,-1,21.56947,0.0161722,0.1167207,-0.0277154108269499,0.00356313639912675
15506,21.57025,0.017,98.97338,0.1195332,153.3367,25.73868,-1,21.56791,0.0155,0.1176582,-0.0292691109704855,0.0028909730454091
15507,21.5765,0.0164847,98.97713,0.1189082,153.393,25.74649,-1,21.5765,0.0161722,0.1170332,-0.0206728092939592,0.00356320973942884
15508,21.57416,0.0166,98.97338,0.1189082,153.4742,25.73711,-1,21.57181,0.0146,0.1160957,-0.025356505798964,0.00199104648115401
15509,21.57728,0.0155,99.00714,0.1189082,153.5242,25.73868,-1,21.57338,0.0146,0.1145331,-0.0237802004871099,0.00199108327055265
15510,21.5765,0.0164847,99.02589,0.1185957,153.543,25.73555,-1,21.58666,0.0157,0.1160957,-0.0104938933600032,0.00309112010759282
15511,21.58822,0.0166,99.02964,0.1189082,153.5742,25.74492,-1,21.58744,0.0145,0.1164082,-0.00970758441923536,0.00189115699224255
15512,21.58822,0.0152,98.96213,0.1189082,153.5805,25.73711,-1,21.58509,0.0149,0.1167207,-0.0120512736664153,0.00229119392446989
15513,21.57181,0.0151,98.99963,0.1192207,153.5742,25.74024,-1,21.57963,0.0166,0.1164082,-0.0175049611031497,0.00399123090424288
15514,21.58197,0.0152,98.95088,0.1189082,153.6367,25.73868,-1,21.56791,0.016,0.1167207,-0.0292186467310387,0.00339126793152957
15515,21.57025,0.0152,98.93214,0.1185957,153.6305,25.73399,-1,21.58119,0.0163,0.1167207,-0.015932330551685,0.00369130500629799
15516,21.57025,0.0141,98.93589,0.1176582,153.6242,25.73868,-1,21.56713,0.0166,0.1167207,-0.0299860125666882,0.00399134212851621
15517,21.57103,0.0141,98.97713,0.1179707,153.6242,25.73711,-1,21.56713,0.0164847,0.1160957,-0.0299796927776548,0.00387607929815225
15518,21.56947,0.0163,99.03339,0.1176582,153.6055,25.72618,-1,21.5765,0.0166,0.1167207,-0.020603371186187,0.00399141651517417
15519,21.59369,0.0164847,98.96213,0.1179707,153.468,25.73399,-1,21.57572,0.0141,0.1157832,-0.0213770477938873,0.00149145377955001
15520,21.5765,0.016,99.04463,0.1182832,153.4367,25.7418,-1,21.57885,0.0152,0.1151582,-0.0182407226023606,0.00259149109124781
15521,21.59135,0.0168,99.02589,0.1179707,153.443,25.73242,-1,21.57572,0.0149,0.1157832,-0.0213643956132081,0.00229152845023562
15522,21.58666,0.0164847,99.02589,0.1179707,153.3367,25.73399,-1,21.57494,0.0152,0.1157832,-0.0221380668280311,0.00259156585648148
15523,21.58666,0.0163,98.94714,0.1176582,153.343,25.73868,-1,21.58822,0.0148,0.1154707,-0.00885173624843816,0.00219160330995343
15524,21.58744,0.0155,98.99963,0.1179707,153.3117,25.7293,-1,21.57885,0.0148,0.1157832,-0.0182154038760274,0.00219164081061953
15525,21.58119,0.0155,98.94339,0.1179707,153.3367,25.73711,-1,21.57181,0.0166,0.1164082,-0.0252490697124017,0.00399167835844781
15526,21.56869,0.0141,99.00339,0.1160957,153.3305,25.73555,-1,21.58119,0.0161722,0.1154707,-0.0158627337591675,0.00356391595340632
15527,21.58353,0.0138,98.95088,0.1179707,153.3992,25.74024,-1,21.57025,0.0159,0.1148456,-0.0267963960179181,0.0032917535954631
15528,21.57025,0.0148,98.92838,0.1167207,153.468,25.73555,-1,21.56947,0.0164847,0.1148456,-0.0275700564902728,0.0038764912845862
15529,21.56791,0.0149,98.97338,0.1176582,153.543,25.73868,-1,21.56947,0.0159,0.1145331,-0.0275637151778199,0.00329182902074366
15530,21.5765,0.0164847,98.96964,0.1170332,153.618,25.73711,-1,21.58041,0.0154,0.1145331,-0.0166173720821661,0.00279186680390352
15531,21.57416,0.0168,98.97338,0.1160957,153.6305,25.73399,-1,21.5765,0.0137,0.1139081,-0.0205210272049214,0.00109190463403384
15532,21.57572,0.0166,98.96964,0.1145331,153.6305,25.73555,-1,21.57728,0.0146,0.1142206,-0.0197346805476819,0.00199194251110265
15533,21.5765,0.0164847,99.02589,0.1160957,153.6805,25.73555,-1,21.57416,0.0148,0.1145331,-0.0228483321120478,0.002191980435078
15534,21.57572,0.0161722,99.02964,0.1164082,153.6867,25.73555,-1,21.58666,0.0143,0.1145331,-0.0103419818996322,0.00169201840592793
15535,21.589,0.0163,99.00714,0.1167207,153.643,25.73555,-1,21.58822,0.0149,0.1148456,-0.00877562991202652,0.00229205642362049
15536,21.58041,0.0151,98.94339,0.1164082,153.6805,25.73868,-1,21.57025,0.0152,0.1145331,-0.0267392761508383,0.00259209448812372
15537,21.56947,0.0146,98.99214,0.1167207,153.693,25.73711,-1,21.57885,0.0152,0.1139081,-0.0181329206176777,0.00259213259940566
15538,21.58353,0.0152,98.94714,0.1167207,153.568,25.73086,-1,21.57103,0.0166,0.1142206,-0.025946563314136,0.00399217075743437
15539,21.57103,0.0151,98.94714,0.1167207,153.5367,25.73711,-1,21.58041,0.016,0.1145331,-0.0165602042418236,0.00339220896217788
15540,21.57494,0.0152,98.93589,0.1160957,153.4742,25.73555,-1,21.57025,0.017,0.1135956,-0.0267138434023373,0.00439224721360424
15541,21.56869,0.0149,98.98089,0.1167207,153.393,25.73555,-1,21.56947,0.0159,0.1132831,-0.0274874807972907,0.00329228551168149
15542,21.56947,0.0161722,98.96964,0.1157832,153.393,25.73711,-1,21.57494,0.0152,0.1142206,-0.0220111164282741,0.00259232385637767
15543,21.57572,0.0164847,98.96964,0.1151582,153.318,25.73399,-1,21.57416,0.0155,0.1132831,-0.0227847502968999,0.00289236224766084
15544,21.57494,0.0163,98.96588,0.1157832,153.3305,25.7418,-1,21.59135,0.0152,0.1135956,-0.00558838240476689,0.00259240068549904
15545,21.57572,0.0161722,99.01088,0.1157832,153.2742,25.73399,-1,21.57338,0.0149,0.1132831,-0.023552012753477,0.0022924391698603
15546,21.58509,0.0155,99.02964,0.1154707,153.2867,25.74024,-1,21.58822,0.0146,0.1139081,-0.00870564134463336,0.00199247770071268
15547,21.589,0.0161722,98.9959,0.1157832,153.3305,25.74024,-1,21.58353,0.0151,0.1148456,-0.0133892681798429,0.00249251627802422
15548,21.58822,0.0146,98.9959,0.1164082,153.4305,25.73555,-1,21.57963,0.0146,0.1135956,-0.0172828932607025,0.00199255490176296
15549,21.57963,0.0146,98.93964,0.1154707,153.4805,25.7418,-1,21.56947,0.0157,0.1142206,-0.0274365165888213,0.00309259357189695
15550,21.57025,0.0157,98.97713,0.1148456,153.518,25.73868,-1,21.58119,0.017,0.1135956,-0.0157101381657974,0.00439263228839423
15551,21.57963,0.0145,98.93964,0.1148456,153.568,25.73711,-1,21.57025,0.0168,0.1129706,-0.0266437579932344,0.00419267105122284
15552,21.57025,0.0149,98.92088,0.1145331,153.5805,25.73868,-1,21.56869,0.0163,0.1129706,-0.0281973760727396,0.00369270986035083
15553,21.57025,0.0166,98.97338,0.1145331,153.6305,25.73555,-1,21.56713,0.0166,0.1132831,-0.0297509924059121,0.00399274871574625
15554,21.57728,0.016,98.97713,0.1139081,153.6367,25.73399,-1,21.57494,0.0163,0.1132831,-0.0219346069943533,0.00369278761737714
15555,21.57338,0.0163,98.97713,0.1142206,153.6305,25.73868,-1,21.57338,0.0152,0.1126581,-0.0234882198396704,0.00259282656521154
15556,21.5765,0.0166,99.02589,0.1145331,153.5805,25.73868,-1,21.57338,0.0151,0.1129706,-0.0234818309434637,0.0024928655592175
15557,21.57494,0.0164847,98.96588,0.1145331,153.5305,25.73555,-1,21.57338,0.0143,0.1135956,-0.0234754403073367,0.00169290459936306
