Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
320	-0.0550833	0.1089935	98.50463	2.629571	126.4113	25.31211	-1
321	-7.07E-02	0.1074312	98.49712	2.631759	126.3676	25.31054	-1
322	-5.28E-02	0.106494	98.46713	2.632384	126.2926	25.29648	-1
323	-6.30E-02	0.1044629	98.42587	2.633009	126.2551	25.30742	-1
324	-6.46E-02	0.1025881	98.48213	2.634259	126.2113	25.31054	-1
325	-6.23E-02	0.1025883	98.41838	2.636759	126.2238	25.30898	-1
326	-5.45E-02	0.1013386	98.42587	2.636134	126.2363	25.30898	-1
327	-5.76E-02	9.92E-02	98.42213	2.637072	126.2551	25.31211	-1
328	-5.45E-02	9.85E-02	98.46338	2.638009	126.3051	25.30585	-1
329	-5.69E-02	9.81E-02	98.45588	2.638634	126.4113	25.31836	-1
330	-4.13E-02	9.59E-02	98.44087	2.640197	126.4238	25.31054	-1
331	-4.21E-02	9.60E-02	98.44838	2.640509	126.4238	25.31367	-1
332	-5.86E-02	9.52E-02	98.51213	2.640822	126.5113	25.30742	-1
333	-4.61E-02	9.45E-02	98.51588	2.642072	126.5551	25.30273	-1
334	-5.47E-02	9.31E-02	98.41838	2.643322	126.5551	25.30898	-1
335	-4.46E-02	9.29E-02	98.47462	2.643634	126.5551	25.31367	-1
336	-5.63E-02	9.15E-02	98.44087	2.644572	126.5488	25.31523	-1
337	-4.70E-02	8.98E-02	98.42213	2.645822	126.5551	25.31211	-1
338	-4.78E-02	8.71E-02	98.41838	2.645509	126.5488	25.31054	-1
339	-4.78E-02	8.60E-02	98.41838	2.646447	126.5488	25.30898	-1
340	-4.86E-02	8.57E-02	98.45588	2.646447	126.4801	25.29804	-1
341	-3.77E-02	8.43E-02	98.45588	2.648009	126.3676	25.31523	-1
342	-3.31E-02	8.34E-02	98.44463	2.648634	126.3113	25.30898	-1
343	-0.0417052	8.24E-02	98.50463	2.649259	126.3113	25.31054	-1
344	-3.70E-02	8.26E-02	98.50838	2.650197	126.2613	25.30742	-1
345	-5.11E-02	8.10E-02	98.48587	2.650509	126.1926	25.30429	-1
